station_id,date,value
HLM,2020-04-01,
HLM,2020-05-01,5.0
HLM,2020-06-01,
HLM,2021-01-01,
HLM,2021-02-01,11.5
HLM,2021-03-01,12.0
HLM,2021-04-01,10.5
HLM,2021-05-01,0.5
HLM,2021-06-01,
HLM,2022-01-01,
HLM,2022-02-01,15.5
HLM,2022-03-01,14.5
HLM,2022-04-01,9.0
HLM,2022-05-01,3.0
HLM,2022-06-01,
HLM,2023-01-01,
HLM,2023-02-01,40.0
HLM,2023-03-01,49.5
HLM,2023-04-01,74.0
HLM,2023-05-01,67.0
HLM,2023-06-01,28.0
HLM,2024-01-01,
HLM,2024-02-01,7.0
HLM,2024-03-01,18.0
HLM,2024-04-01,23.5
HLM,2024-05-01,14.5
HLM,2024-06-01,
HLM,2025-01-01,
HLM,2025-02-01,9.0
HLM,2025-03-01,15.0
HLM,2025-04-01,22.0
HLM,2025-05-01,6.0
HLM,2025-06-01,
HLM,2020-01-01,
HLM,2020-02-01,13.5
HLM,2020-03-01,12.0
HLM,2020-04-01,
HLM,2020-05-01,5.0
HLM,2020-06-01,
HLM,2021-01-01,
HLM,2021-02-01,11.5
HLM,2021-03-01,12.0
HLM,2021-04-01,10.5
HLM,2021-05-01,0.5
HLM,2021-06-01,
HLM,2022-01-01,
HLM,2022-02-01,15.5
HLM,2022-03-01,14.5
HLM,2022-04-01,9.0
HLM,2022-05-01,3.0
HLM,2022-06-01,
HLM,2023-01-01,
HLM,2023-02-01,40.0
HLM,2023-03-01,49.5
HLM,2023-04-01,74.0
HLM,2023-05-01,67.0
HLM,2023-06-01,28.0
HLM,2024-01-01,
HLM,2024-02-01,7.0
HLM,2024-03-01,18.0
HLM,2024-04-01,23.5
HLM,2024-05-01,14.5
HLM,2024-06-01,
HLM,2025-01-01,
HLM,2025-02-01,9.0
HLM,2025-03-01,15.0
HLM,2025-04-01,22.0
HLM,2025-05-01,6.0
HLM,2025-06-01,
HMS,2020-01-01,
HMS,2020-02-01,0.0
HMS,2020-03-01,0.0
HMS,2020-04-01,
HMS,2020-05-01,
HMS,2020-06-01,
HMS,2021-01-01,
HMS,2021-02-01,6.0
HMS,2021-03-01,3.0
HMS,2021-04-01,1.5
HMS,2021-05-01,0.5
HMS,2021-06-01,
HMS,2022-01-01,
HMS,2022-02-01,6.0
HMS,2022-03-01,1.0
HMS,2022-04-01,0.0
HMS,2022-05-01,0.0
HMS,2022-06-01,
HMS,2023-01-01,
HMS,2023-02-01,4.0
HMS,2023-03-01,15.5
HMS,2023-04-01,15.5
HMS,2023-05-01,0.0
HMS,2023-06-01,0.0
HMS,2024-01-01,
HMS,2024-02-01,0.0
HMS,2024-03-01,0.5
HMS,2024-04-01,1.5
HMS,2024-05-01,0.0
HMS,2024-06-01,
HMS,2025-01-01,
HMS,2025-02-01,0.0
HMS,2025-03-01,0.0
HMS,2025-04-01,0.0
HMS,2025-05-01,0.0
HMS,2025-06-01,
HMS,2020-01-01,
HMS,2020-02-01,0.0
HMS,2020-03-01,0.0
HMS,2020-04-01,
HMS,2020-05-01,
HMS,2020-06-01,
HMS,2021-01-01,
HMS,2021-02-01,6.0
HMS,2021-03-01,3.0
HMS,2021-04-01,1.5
HMS,2021-05-01,0.5
HMS,2021-06-01,
HMS,2022-01-01,
HMS,2022-02-01,6.0
HMS,2022-03-01,1.0
HMS,2022-04-01,0.0
HMS,2022-05-01,0.0
HMS,2022-06-01,
HMS,2023-01-01,
HMS,2023-02-01,4.0
HMS,2023-03-01,15.5
HMS,2023-04-01,15.5
HMS,2023-05-01,0.0
HMS,2023-06-01,0.0
HMS,2024-01-01,
HMS,2024-02-01,0.0
HMS,2024-03-01,0.5
HMS,2024-04-01,1.5
HMS,2024-05-01,0.0
HMS,2024-06-01,
HMS,2025-01-01,
HMS,2025-02-01,0.0
HMS,2025-03-01,0.0
HMS,2025-04-01,0.0
HMS,2025-05-01,0.0
HMS,2025-06-01,
HRF,2020-01-01,
HRF,2020-02-01,12.0
HRF,2020-03-01,11.5
HRF,2020-04-01,
HRF,2020-05-01,5.0
HRF,2020-06-01,
HRF,2021-01-01,
HRF,2021-02-01,
HRF,2021-03-01,17.0
HRF,2021-04-01,20.0
HRF,2021-05-01,4.5
HRF,2021-06-01,
HRF,2022-01-01,
HRF,2022-02-01,16.5
HRF,2022-03-01,14.0
HRF,2022-04-01,8.0
HRF,2022-05-01,3.0
HRF,2022-06-01,
HRF,2023-01-01,
HRF,2023-02-01,27.5
HRF,2023-03-01,
HRF,2023-04-01,36.0
HRF,2023-05-01,41.0
HRF,2023-06-01,
HRF,2024-01-01,
HRF,2024-02-01,9.5
HRF,2024-03-01,21.5
HRF,2024-04-01,31.5
HRF,2024-05-01,19.5
HRF,2024-06-01,
HRF,2025-01-01,
HRF,2025-02-01,18.0
HRF,2025-03-01,27.0
HRF,2025-04-01,30.5
HRF,2025-05-01,13.0
HRF,2025-06-01,
HRF,2020-01-01,
HRF,2020-02-01,12.0
HRF,2020-03-01,11.5
HRF,2020-04-01,
HRF,2020-05-01,5.0
HRF,2020-06-01,
HRF,2021-01-01,
HRF,2021-02-01,
HRF,2021-03-01,17.0
HRF,2021-04-01,20.0
HRF,2021-05-01,4.5
HRF,2021-06-01,
HRF,2022-01-01,
HRF,2022-02-01,16.5
HRF,2022-03-01,14.0
HRF,2022-04-01,8.0
HRF,2022-05-01,3.0
HRF,2022-06-01,
HRF,2023-01-01,
HRF,2023-02-01,27.5
HRF,2023-03-01,
HRF,2023-04-01,36.0
HRF,2023-05-01,41.0
HRF,2023-06-01,
HRF,2024-01-01,
HRF,2024-02-01,9.5
HRF,2024-03-01,21.5
HRF,2024-04-01,31.5
HRF,2024-05-01,19.5
HRF,2024-06-01,
HRF,2025-01-01,
HRF,2025-02-01,18.0
HRF,2025-03-01,27.0
HRF,2025-04-01,30.5
HRF,2025-05-01,13.0
HRF,2025-06-01,
HRG,2020-01-01,
HRG,2020-02-01,12.0
HRG,2020-03-01,9.5
HRG,2020-04-01,
HRG,2020-05-01,
HRG,2020-06-01,
HRG,2021-01-01,
HRG,2021-02-01,14.0
HRG,2021-03-01,20.0
HRG,2021-04-01,18.0
HRG,2021-05-01,3.0
HRG,2021-06-01,
HRG,2022-01-01,
HRG,2022-02-01,15.0
HRG,2022-03-01,14.0
HRG,2022-04-01,5.0
HRG,2022-05-01,3.0
HRG,2022-06-01,
HRG,2023-01-01,
HRG,2023-02-01,35.0
HRG,2023-03-01,46.0
HRG,2023-04-01,64.0
HRG,2023-05-01,53.5
HRG,2023-06-01,21.0
HRG,2024-01-01,
HRG,2024-02-01,9.0
HRG,2024-03-01,19.5
HRG,2024-04-01,29.5
HRG,2024-05-01,22.5
HRG,2024-06-01,
HRG,2025-01-01,
HRG,2025-02-01,8.0
HRG,2025-03-01,14.0
HRG,2025-04-01,20.5
HRG,2025-05-01,11.0
HRG,2025-06-01,
HRG,2020-01-01,
HRG,2020-02-01,12.0
HRG,2020-03-01,9.5
HRG,2020-04-01,
HRG,2020-05-01,
HRG,2020-06-01,
HRG,2021-01-01,
HRG,2021-02-01,14.0
HRG,2021-03-01,20.0
HRG,2021-04-01,18.0
HRG,2021-05-01,3.0
HRG,2021-06-01,
HRG,2022-01-01,
HRG,2022-02-01,15.0
HRG,2022-03-01,14.0
HRG,2022-04-01,5.0
HRG,2022-05-01,3.0
HRG,2022-06-01,
HRG,2023-01-01,
HRG,2023-02-01,35.0
HRG,2023-03-01,46.0
HRG,2023-04-01,64.0
HRG,2023-05-01,53.5
HRG,2023-06-01,21.0
HRG,2024-01-01,
HRG,2024-02-01,9.0
HRG,2024-03-01,19.5
HRG,2024-04-01,29.5
HRG,2024-05-01,22.5
HRG,2024-06-01,
HRG,2025-01-01,
HRG,2025-02-01,8.0
HRG,2025-03-01,14.0
HRG,2025-04-01,20.5
HRG,2025-05-01,11.0
HRG,2025-06-01,
HRS,2020-01-01,
HRS,2020-02-01,18.0
HRS,2020-03-01,16.5
HRS,2020-04-01,24.0
HRS,2020-05-01,29.0
HRS,2020-06-01,
HRS,2021-01-01,
HRS,2021-02-01,17.0
HRS,2021-03-01,24.0
HRS,2021-04-01,28.0
HRS,2021-05-01,20.5
HRS,2021-06-01,
HRS,2022-01-01,
HRS,2022-02-01,22.5
HRS,2022-03-01,24.5
HRS,2022-04-01,26.0
HRS,2022-05-01,25.0
HRS,2022-06-01,
HRS,2023-01-01,
HRS,2023-02-01,53.0
HRS,2023-03-01,
HRS,2023-04-01,
HRS,2023-05-01,97.0
HRS,2023-06-01,58.5
HRS,2024-01-01,
HRS,2024-02-01,16.0
HRS,2024-03-01,31.5
HRS,2024-04-01,42.0
HRS,2024-05-01,44.0
HRS,2024-06-01,
HRS,2025-01-01,
HRS,2025-02-01,14.5
HRS,2025-03-01,29.0
HRS,2025-04-01,39.5
HRS,2025-05-01,36.5
HRS,2025-06-01,
HRS,2020-01-01,
HRS,2020-02-01,18.0
HRS,2020-03-01,16.5
HRS,2020-04-01,24.0
HRS,2020-05-01,29.0
HRS,2020-06-01,
HRS,2021-01-01,
HRS,2021-02-01,17.0
HRS,2021-03-01,24.0
HRS,2021-04-01,28.0
HRS,2021-05-01,20.5
HRS,2021-06-01,
HRS,2022-01-01,
HRS,2022-02-01,22.5
HRS,2022-03-01,24.5
HRS,2022-04-01,26.0
HRS,2022-05-01,25.0
HRS,2022-06-01,
HRS,2023-01-01,
HRS,2023-02-01,53.0
HRS,2023-03-01,
HRS,2023-04-01,
HRS,2023-05-01,97.0
HRS,2023-06-01,58.5
HRS,2024-01-01,
HRS,2024-02-01,16.0
HRS,2024-03-01,31.5
HRS,2024-04-01,42.0
HRS,2024-05-01,44.0
HRS,2024-06-01,
HRS,2025-01-01,
HRS,2025-02-01,14.5
HRS,2025-03-01,29.0
HRS,2025-04-01,39.5
HRS,2025-05-01,36.5
HRS,2025-06-01,
HRT,2020-01-01,10.5
HRT,2020-02-01,12.5
HRT,2020-03-01,12.5
HRT,2020-04-01,14.5
HRT,2020-05-01,15.1
HRT,2020-06-01,
HRT,2021-01-01,5.0
HRT,2021-02-01,12.5
HRT,2021-03-01,13.5
HRT,2021-04-01,15.0
HRT,2021-05-01,9.5
HRT,2021-06-01,
HRT,2022-01-01,
HRT,2022-02-01,14.0
HRT,2022-03-01,14.5
HRT,2022-04-01,13.5
HRT,2022-05-01,9.0
HRT,2022-06-01,
HRT,2023-01-01,
HRT,2023-02-01,37.0
HRT,2023-03-01,48.0
HRT,2023-04-01,60.5
HRT,2023-05-01,63.0
HRT,2023-06-01,
HRT,2024-01-01,1.5
HRT,2024-02-01,8.5
HRT,2024-03-01,20.5
HRT,2024-04-01,26.0
HRT,2024-05-01,22.0
HRT,2024-06-01,
HRT,2025-01-01,8.5
HRT,2025-02-01,10.0
HRT,2025-03-01,18.5
HRT,2025-04-01,23.5
HRT,2025-05-01,20.0
HRT,2025-06-01,
HRT,2020-01-01,10.5
HRT,2020-02-01,12.5
HRT,2020-03-01,12.5
HRT,2020-04-01,14.5
HRT,2020-05-01,15.1
HRT,2020-06-01,
HRT,2021-01-01,5.0
HRT,2021-02-01,12.5
HRT,2021-03-01,13.5
HRT,2021-04-01,15.0
HRT,2021-05-01,9.5
HRT,2021-06-01,
HRT,2022-01-01,
HRT,2022-02-01,14.0
HRT,2022-03-01,14.5
HRT,2022-04-01,13.5
HRT,2022-05-01,9.0
HRT,2022-06-01,
HRT,2023-01-01,
HRT,2023-02-01,37.0
HRT,2023-03-01,48.0
HRT,2023-04-01,60.5
HRT,2023-05-01,63.0
HRT,2023-06-01,
HRT,2024-01-01,1.5
HRT,2024-02-01,8.5
HRT,2024-03-01,20.5
HRT,2024-04-01,26.0
HRT,2024-05-01,22.0
HRT,2024-06-01,
HRT,2025-01-01,8.5
HRT,2025-02-01,10.0
HRT,2025-03-01,18.5
HRT,2025-04-01,23.5
HRT,2025-05-01,20.0
HRT,2025-06-01,
HS2,2020-01-01,
HS2,2020-02-01,5.0
HS2,2020-03-01,4.5
HS2,2020-04-01,4.5
HS2,2020-05-01,0.0
HS2,2020-06-01,
HS2,2021-01-01,
HS2,2021-02-01,7.0
HS2,2021-03-01,9.5
HS2,2021-04-01,8.0
HS2,2021-05-01,0.0
HS2,2021-06-01,
HS2,2022-01-01,
HS2,2022-02-01,7.5
HS2,2022-03-01,7.5
HS2,2022-04-01,2.0
HS2,2022-05-01,0.0
HS2,2022-06-01,
HS2,2023-01-01,
HS2,2023-02-01,16.0
HS2,2023-03-01,20.0
HS2,2023-04-01,27.0
HS2,2023-05-01,20.0
HS2,2023-06-01,
HS2,2024-01-01,
HS2,2024-02-01,2.0
HS2,2024-03-01,8.5
HS2,2024-04-01,8.5
HS2,2024-05-01,0.0
HS2,2024-06-01,
HS2,2025-01-01,
HS2,2025-02-01,5.0
HS2,2025-03-01,8.0
HS2,2025-04-01,6.5
HS2,2025-05-01,0.0
HS2,2025-06-01,
HS2,2020-01-01,
HS2,2020-02-01,5.0
HS2,2020-03-01,4.5
HS2,2020-04-01,4.5
HS2,2020-05-01,0.0
HS2,2020-06-01,
HS2,2021-01-01,
HS2,2021-02-01,7.0
HS2,2021-03-01,9.5
HS2,2021-04-01,8.0
HS2,2021-05-01,0.0
HS2,2021-06-01,
HS2,2022-01-01,
HS2,2022-02-01,7.5
HS2,2022-03-01,7.5
HS2,2022-04-01,2.0
HS2,2022-05-01,0.0
HS2,2022-06-01,
HS2,2023-01-01,
HS2,2023-02-01,16.0
HS2,2023-03-01,20.0
HS2,2023-04-01,27.0
HS2,2023-05-01,20.0
HS2,2023-06-01,
HS2,2024-01-01,
HS2,2024-02-01,2.0
HS2,2024-03-01,8.5
HS2,2024-04-01,8.5
HS2,2024-05-01,0.0
HS2,2024-06-01,
HS2,2025-01-01,
HS2,2025-02-01,5.0
HS2,2025-03-01,8.0
HS2,2025-04-01,6.5
HS2,2025-05-01,0.0
HS2,2025-06-01,
HTT,2020-01-01,7.0
HTT,2020-02-01,7.5
HTT,2020-03-01,5.0
HTT,2020-04-01,11.5
HTT,2020-05-01,4.4
HTT,2020-06-01,
HTT,2021-01-01,3.0
HTT,2021-02-01,11.5
HTT,2021-03-01,12.0
HTT,2021-04-01,10.5
HTT,2021-05-01,1.5
HTT,2021-06-01,
HTT,2022-01-01,12.5
HTT,2022-02-01,12.5
HTT,2022-03-01,10.0
HTT,2022-04-01,5.0
HTT,2022-05-01,1.0
HTT,2022-06-01,
HTT,2023-01-01,9.0
HTT,2023-02-01,23.0
HTT,2023-03-01,
HTT,2023-04-01,44.0
HTT,2023-05-01,28.5
HTT,2023-06-01,
HTT,2024-01-01,0.0
HTT,2024-02-01,5.0
HTT,2024-03-01,16.5
HTT,2024-04-01,21.5
HTT,2024-05-01,8.0
HTT,2024-06-01,
HTT,2025-01-01,3.5
HTT,2025-02-01,4.5
HTT,2025-03-01,9.5
HTT,2025-04-01,15.0
HTT,2025-05-01,3.0
HTT,2025-06-01,
HTT,2020-01-01,7.0
HTT,2020-02-01,7.5
HTT,2020-03-01,5.0
HTT,2020-04-01,11.5
HTT,2020-05-01,4.4
HTT,2020-06-01,
HTT,2021-01-01,3.0
HTT,2021-02-01,11.5
HTT,2021-03-01,12.0
HTT,2021-04-01,10.5
HTT,2021-05-01,1.5
HTT,2021-06-01,
HTT,2022-01-01,12.5
HTT,2022-02-01,12.5
HTT,2022-03-01,10.0
HTT,2022-04-01,5.0
HTT,2022-05-01,1.0
HTT,2022-06-01,
HTT,2023-01-01,9.0
HTT,2023-02-01,23.0
HTT,2023-03-01,
HTT,2023-04-01,44.0
HTT,2023-05-01,28.5
HTT,2023-06-01,
HTT,2024-01-01,0.0
HTT,2024-02-01,5.0
HTT,2024-03-01,16.5
HTT,2024-04-01,21.5
HTT,2024-05-01,8.0
HTT,2024-06-01,
HTT,2025-01-01,3.5
HTT,2025-02-01,4.5
HTT,2025-03-01,9.5
HTT,2025-04-01,15.0
HTT,2025-05-01,3.0
HTT,2025-06-01,
HYS,2020-01-01,
HYS,2020-02-01,20.5
HYS,2020-03-01,19.9
HYS,2020-04-01,
HYS,2020-05-01,
HYS,2020-06-01,
HYS,2021-01-01,
HYS,2021-02-01,
HYS,2021-03-01,
HYS,2021-04-01,
HYS,2021-05-01,
HYS,2021-06-01,
HYS,2022-01-01,
HYS,2022-02-01,25.0
HYS,2022-03-01,
HYS,2022-04-01,23.0
HYS,2022-05-01,18.5
HYS,2022-06-01,
HYS,2023-01-01,
HYS,2023-02-01,38.5
HYS,2023-03-01,
HYS,2023-04-01,38.5
HYS,2023-05-01,61.5
HYS,2023-06-01,
HYS,2024-01-01,
HYS,2024-02-01,14.0
HYS,2024-03-01,27.0
HYS,2024-04-01,41.5
HYS,2024-05-01,36.0
HYS,2024-06-01,
HYS,2025-01-01,
HYS,2025-02-01,16.0
HYS,2025-03-01,25.5
HYS,2025-04-01,38.0
HYS,2025-05-01,25.7
HYS,2025-06-01,
HYS,2020-01-01,
HYS,2020-02-01,20.5
HYS,2020-03-01,19.9
HYS,2020-04-01,
HYS,2020-05-01,
HYS,2020-06-01,
HYS,2021-01-01,
HYS,2021-02-01,
HYS,2021-03-01,
HYS,2021-04-01,
HYS,2021-05-01,
HYS,2021-06-01,
HYS,2022-01-01,
HYS,2022-02-01,25.0
HYS,2022-03-01,
HYS,2022-04-01,23.0
HYS,2022-05-01,18.5
HYS,2022-06-01,
HYS,2023-01-01,
HYS,2023-02-01,38.5
HYS,2023-03-01,
HYS,2023-04-01,38.5
HYS,2023-05-01,61.5
HYS,2023-06-01,
HYS,2024-01-01,
HYS,2024-02-01,14.0
HYS,2024-03-01,27.0
HYS,2024-04-01,41.5
HYS,2024-05-01,36.0
HYS,2024-06-01,
HYS,2025-01-01,
HYS,2025-02-01,16.0
HYS,2025-03-01,25.5
HYS,2025-04-01,38.0
HYS,2025-05-01,25.7
HYS,2025-06-01,
IHS,2020-01-01,
IHS,2020-02-01,4.0
IHS,2020-03-01,0.4
IHS,2020-04-01,
IHS,2020-05-01,
IHS,2020-06-01,
IHS,2021-01-01,
IHS,2021-02-01,7.0
IHS,2021-03-01,8.0
IHS,2021-04-01,3.5
IHS,2021-05-01,0.0
IHS,2021-06-01,
IHS,2022-01-01,
IHS,2022-02-01,7.5
IHS,2022-03-01,6.0
IHS,2022-04-01,3.0
IHS,2022-05-01,0.0
IHS,2022-06-01,
IHS,2023-01-01,
IHS,2023-02-01,14.5
IHS,2023-03-01,18.0
IHS,2023-04-01,23.0
IHS,2023-05-01,8.0
IHS,2023-06-01,0.0
IHS,2024-01-01,
IHS,2024-02-01,3.0
IHS,2024-03-01,5.0
IHS,2024-04-01,9.0
IHS,2024-05-01,0.0
IHS,2024-06-01,
IHS,2025-01-01,
IHS,2025-02-01,3.0
IHS,2025-03-01,4.0
IHS,2025-04-01,3.0
IHS,2025-05-01,0.0
IHS,2025-06-01,
IHS,2020-01-01,
IHS,2020-02-01,4.0
IHS,2020-03-01,0.4
IHS,2020-04-01,
IHS,2020-05-01,
IHS,2020-06-01,
IHS,2021-01-01,
IHS,2021-02-01,7.0
IHS,2021-03-01,8.0
IHS,2021-04-01,3.5
IHS,2021-05-01,0.0
IHS,2021-06-01,
IHS,2022-01-01,
IHS,2022-02-01,7.5
IHS,2022-03-01,6.0
IHS,2022-04-01,3.0
IHS,2022-05-01,0.0
IHS,2022-06-01,
IHS,2023-01-01,
IHS,2023-02-01,14.5
IHS,2023-03-01,18.0
IHS,2023-04-01,23.0
IHS,2023-05-01,8.0
IHS,2023-06-01,0.0
IHS,2024-01-01,
IHS,2024-02-01,3.0
IHS,2024-03-01,5.0
IHS,2024-04-01,9.0
IHS,2024-05-01,0.0
IHS,2024-06-01,
IHS,2025-01-01,
IHS,2025-02-01,3.0
IHS,2025-03-01,4.0
IHS,2025-04-01,3.0
IHS,2025-05-01,0.0
IHS,2025-06-01,
JCM,2020-01-01,
JCM,2020-02-01,6.5
JCM,2020-03-01,3.0
JCM,2020-04-01,7.0
JCM,2020-05-01,2.0
JCM,2020-06-01,
JCM,2021-01-01,
JCM,2021-02-01,13.5
JCM,2021-03-01,14.0
JCM,2021-04-01,15.0
JCM,2021-05-01,0.5
JCM,2021-06-01,
JCM,2022-01-01,
JCM,2022-02-01,15.5
JCM,2022-03-01,12.5
JCM,2022-04-01,
JCM,2022-05-01,0.0
JCM,2022-06-01,
JCM,2023-01-01,
JCM,2023-02-01,
JCM,2023-03-01,
JCM,2023-04-01,
JCM,2023-05-01,
JCM,2023-06-01,
JCM,2024-01-01,
JCM,2024-02-01,12.5
JCM,2024-03-01,17.0
JCM,2024-04-01,21.0
JCM,2024-05-01,10.5
JCM,2024-06-01,
JCM,2025-01-01,6.5
JCM,2025-03-01,13.0
JCM,2025-04-01,13.0
JCM,2025-05-01,
JCM,2025-06-01,
JCM,2020-01-01,
JCM,2020-02-01,6.5
JCM,2020-03-01,3.0
JCM,2020-04-01,7.0
JCM,2020-05-01,2.0
JCM,2020-06-01,
JCM,2021-01-01,
JCM,2021-02-01,13.5
JCM,2021-03-01,14.0
JCM,2021-04-01,15.0
JCM,2021-05-01,0.5
JCM,2021-06-01,
JCM,2022-01-01,
JCM,2022-02-01,15.5
JCM,2022-03-01,12.5
JCM,2022-04-01,
JCM,2022-05-01,0.0
JCM,2022-06-01,
JCM,2023-01-01,
JCM,2023-02-01,
JCM,2023-03-01,
JCM,2023-04-01,
JCM,2023-05-01,
JCM,2023-06-01,
JCM,2024-01-01,
JCM,2024-02-01,12.5
JCM,2024-03-01,17.0
JCM,2024-04-01,21.0
JCM,2024-05-01,10.5
JCM,2024-06-01,
JCM,2025-01-01,6.5
JCM,2025-03-01,13.0
JCM,2025-04-01,13.0
JCM,2025-05-01,
JCM,2025-06-01,
KRC,2020-01-01,
KRC,2020-02-01,14.0
KRC,2020-03-01,10.5
KRC,2020-04-01,16.0
KRC,2020-05-01,6.5
KRC,2020-06-01,
KRC,2021-01-01,
KRC,2021-02-01,18.0
KRC,2021-03-01,18.0
KRC,2021-04-01,20.0
KRC,2021-05-01,0.0
KRC,2021-06-01,
KRC,2022-01-01,
KRC,2022-02-01,15.5
KRC,2022-03-01,14.5
KRC,2022-04-01,8.5
KRC,2022-05-01,0.0
KRC,2022-06-01,
KRC,2023-01-01,
KRC,2023-02-01,35.0
KRC,2023-03-01,44.0
KRC,2023-04-01,67.0
KRC,2023-05-01,47.0
KRC,2023-06-01,11.0
KRC,2024-01-01,
KRC,2024-02-01,8.5
KRC,2024-03-01,20.5
KRC,2024-04-01,31.5
KRC,2024-05-01,18.0
KRC,2024-06-01,
KRC,2025-01-01,
KRC,2025-02-01,8.5
KRC,2025-03-01,16.5
KRC,2025-04-01,20.0
KRC,2025-05-01,3.5
KRC,2025-06-01,
KRC,2020-01-01,
KRC,2020-02-01,14.0
KRC,2020-03-01,10.5
KRC,2020-04-01,16.0
KRC,2020-05-01,6.5
KRC,2020-06-01,
KRC,2021-01-01,
KRC,2021-02-01,18.0
KRC,2021-03-01,18.0
KRC,2021-04-01,20.0
KRC,2021-05-01,0.0
KRC,2021-06-01,
KRC,2022-01-01,
KRC,2022-02-01,15.5
KRC,2022-03-01,14.5
KRC,2022-04-01,8.5
KRC,2022-05-01,0.0
KRC,2022-06-01,
KRC,2023-01-01,
KRC,2023-02-01,35.0
KRC,2023-03-01,44.0
KRC,2023-04-01,67.0
KRC,2023-05-01,47.0
KRC,2023-06-01,11.0
KRC,2024-01-01,
KRC,2024-02-01,8.5
KRC,2024-03-01,20.5
KRC,2024-04-01,31.5
KRC,2024-05-01,18.0
KRC,2024-06-01,
KRC,2025-01-01,
KRC,2025-02-01,8.5
KRC,2025-03-01,16.5
KRC,2025-04-01,20.0
KRC,2025-05-01,3.5
KRC,2025-06-01,
KSR,2020-01-01,12.5
KSR,2020-02-01,13.5
KSR,2020-03-01,11.5
KSR,2020-04-01,20.0
KSR,2020-05-01,15.1
KSR,2020-06-01,
KSR,2021-01-01,5.5
KSR,2021-02-01,14.5
KSR,2021-03-01,16.0
KSR,2021-04-01,18.5
KSR,2021-05-01,7.0
KSR,2021-06-01,
KSR,2022-01-01,
KSR,2022-02-01,22.5
KSR,2022-03-01,23.0
KSR,2022-04-01,19.5
KSR,2022-05-01,15.0
KSR,2022-06-01,
KSR,2023-01-01,13.5
KSR,2023-02-01,48.0
KSR,2023-03-01,66.5
KSR,2023-04-01,95.5
KSR,2023-05-01,78.5
KSR,2023-06-01,
KSR,2024-01-01,2.0
KSR,2024-02-01,9.5
KSR,2024-03-01,23.5
KSR,2024-04-01,35.5
KSR,2024-05-01,29.5
KSR,2024-06-01,
KSR,2025-01-01,11.0
KSR,2025-02-01,13.5
KSR,2025-03-01,24.0
KSR,2025-04-01,31.0
KSR,2025-05-01,24.0
KSR,2025-06-01,
KSR,2020-01-01,12.5
KSR,2020-02-01,13.5
KSR,2020-03-01,11.5
KSR,2020-04-01,20.0
KSR,2020-05-01,15.1
KSR,2020-06-01,
KSR,2021-01-01,5.5
KSR,2021-02-01,14.5
KSR,2021-03-01,16.0
KSR,2021-04-01,18.5
KSR,2021-05-01,7.0
KSR,2021-06-01,
KSR,2022-01-01,
KSR,2022-02-01,22.5
KSR,2022-03-01,23.0
KSR,2022-04-01,19.5
KSR,2022-05-01,15.0
KSR,2022-06-01,
KSR,2023-01-01,13.5
KSR,2023-02-01,48.0
KSR,2023-03-01,66.5
KSR,2023-04-01,95.5
KSR,2023-05-01,78.5
KSR,2023-06-01,
KSR,2024-01-01,2.0
KSR,2024-02-01,9.5
KSR,2024-03-01,23.5
KSR,2024-04-01,35.5
KSR,2024-05-01,29.5
KSR,2024-06-01,
KSR,2025-01-01,11.0
KSR,2025-02-01,13.5
KSR,2025-03-01,24.0
KSR,2025-04-01,31.0
KSR,2025-05-01,24.0
KSR,2025-06-01,
KTL,2020-01-01,8.5
KTL,2020-02-01,12.0
KTL,2020-03-01,11.0
KTL,2020-04-01,15.0
KTL,2020-05-01,7.0
KTL,2020-06-01,
KTL,2021-01-01,8.5
KTL,2021-02-01,9.5
KTL,2021-03-01,16.5
KTL,2021-04-01,17.0
KTL,2021-05-01,1.0
KTL,2021-06-01,
KTL,2022-01-01,18.0
KTL,2022-02-01,17.0
KTL,2022-03-01,12.0
KTL,2022-04-01,3.0
KTL,2022-05-01,3.0
KTL,2022-06-01,
KTL,2023-01-01,11.0
KTL,2023-02-01,24.0
KTL,2023-03-01,29.5
KTL,2023-04-01,41.5
KTL,2023-05-01,30.0
KTL,2023-06-01,0.0
KTL,2024-01-01,1.5
KTL,2024-02-01,7.5
KTL,2024-03-01,18.0
KTL,2024-04-01,25.5
KTL,2024-05-01,15.0
KTL,2024-06-01,
KTL,2025-01-01,9.0
KTL,2025-02-01,10.5
KTL,2025-03-01,17.5
KTL,2025-04-01,17.5
KTL,2025-05-01,4.0
KTL,2025-06-01,
KTL,2020-01-01,8.5
KTL,2020-02-01,12.0
KTL,2020-03-01,11.0
KTL,2020-04-01,15.0
KTL,2020-05-01,7.0
KTL,2020-06-01,
KTL,2021-01-01,8.5
KTL,2021-02-01,9.5
KTL,2021-03-01,16.5
KTL,2021-04-01,17.0
KTL,2021-05-01,1.0
KTL,2021-06-01,
KTL,2022-01-01,18.0
KTL,2022-02-01,17.0
KTL,2022-03-01,12.0
KTL,2022-04-01,3.0
KTL,2022-05-01,3.0
KTL,2022-06-01,
KTL,2023-01-01,11.0
KTL,2023-02-01,24.0
KTL,2023-03-01,29.5
KTL,2023-04-01,41.5
KTL,2023-05-01,30.0
KTL,2023-06-01,0.0
KTL,2024-01-01,1.5
KTL,2024-02-01,7.5
KTL,2024-03-01,18.0
KTL,2024-04-01,25.5
KTL,2024-05-01,15.0
KTL,2024-06-01,
KTL,2025-01-01,9.0
